full_text,label,source
 sebagai seorang tokoh yang berpengalaman dalam bidang militer prabowo mungkin dapat membawa aspek keamanan dan pertahanan ke tingkat yang lebih baik ,positive,twitter
 apa hubungannya kalau cuman bupati sidoarjo deklarasi dukung 02? penyesatan publik tak pernah pak jokowi atau pun pak prabowo terlibat korupsi apa pun ,negative,twitter
 gak ngaruh all in prabowo,positive,twitter
 siapa yang hentikan hilirisasi dan jual barang mentah?,negative,twitter
 yodah sih silahkan aja pilih sesuai keinginanmu,neutral,twitter
 jangan kaget  berita rekam jejak si wowo akan di hapus anak buahnya di kominfo ,negative,twitter
info tps yang nyoblos pak prabowo dapet bonus mayor teddy becandayeejangseriuskalopunseriusgapapasieakumahmauaja ahahah,neutral,twitter
 tai nya prabowo lebih lezzat dan bercitarasa itu alasan sebenernya,negative,twitter
 coba deh sekali kali aja gausah sampe buka buka artikel bukunya kalo kalian males maca coba cari di google pakai keyword prabowo santa cruz sama prabowo mawar  udah cukup baca headline nya aja minimal baca headline 5 berita deh coba aja dulu kalian akan tercengang,neutral,twitter
 padahal pendukung prabowo ngaku bukan pendukung hahahaha kocak memang biasanya yang ngomong begitu sebenar pendukung militan prabowo di pake kata kata begitu bukan pendukung prabowo ngaku aja bro lu memang pendukung dan pemilih prabowo gibran hahaha,negative,twitter
 keberanian prabowo dalam mengambil keputusan mungkin bisa dianggap sebagai karakteristik yang diperlukan dalam kepemimpinan,positive,twitter
 sby dukung prabowo dan soeharto adalah orba sama dengan prabowo berarti itu jalan yang buat adalah 02 dan 03 soekarno ,neutral,twitter
 sebenarnya yg tak ada asing dibelakangnya siapa,neutral,twitter
 udah lah prabowo menang survay  lansung lantik besok 11 02 24  ga ada bahan post neng ,positive,twitter
kalau ini profil stadion gbk atau gelora bung karno yang jadi lokasi kampanye akbar prabowo gibran idntimesnews genzmemilih,neutral,twitter
 wkwkwkkwwk siapa pihak asingnya sebut aja,neutral,twitter
betul brilyan barengmas b0w0gbran harapannya melahirkan generasi emas bisa jadi sumber daya manusia yang hebat dan semangat kerja yang dibutuhkan kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
buat orang orang yang membanggakan desak anies please desak anies itu bukan program kerja kalau dia menjabat jadi presiden cuman bahan kampanye doang jawabannya juga rada normatif yang kemungkinan bisa dijawab sama ganjar prof mafud sama gibran kecuali prabowo ,negative,twitter
 komitmen pak prabowo terhadap pembangunan ekonomi bisa memberikan dorongan positif untuk meningkatkan kesejahteraan masyarakat ,positive,twitter
 c1 mu ga laku krn semua suara minimal 51 pilih prabowo,neutral,twitter
 subuhan sek lek,neutral,twitter
 mayority koalisi prabowo,positive,twitter
mantan ahoker pendukung prabowo turun aksi tolak mulut kotor ahok di tugu proklamasi ,negative,twitter
 waduhnambah terus catatan hitam nya,negative,twitter
 lu belajar main bola ama kadrun rik jangan belajar bola rumput,negative,twitter
 yakin bersama pak prabowo gibran bisa membawa bangsa lebih baik dan maju ,positive,twitter
 apapun tentang prabowo beritanya no hoaks hanya banyak kucing penjilat yang buta bikin media lupa mengupasnya kucing gemuk2 ikut gemoyerr semua,neutral,twitter
 prabowo di jateng 999 noh ambil semua cebokers,positive,twitter
 kepemimpinan pak prabowo dapat dianggap kuat dan tegas yang bisa memberikan kestabilan dan ketegasan dalam menghadapi berbagai tantangan cvot7su,positive,twitter
 ya berarti nggak dibayar emang pendukungnya banyak beneran nggak banyak di medsos,neutral,twitter
nyata masyarakat yang cerdas coblos barengmas b0w0gbran dengan alasan dari kerja dan caranya menjawab tantangan global kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 kasihan bohir capres sudah bayar tempo mahal berbulan2 buat hancurin jokowi hasilnya malah buat tambah naik kepuasan rakyat bohir marah skr ganti bayar buat konten asing utk fitnah prabowo di pembelian pesawat udah telat lah boss mending nyerah dibanding bakar duit lagi,negative,twitter
 selamat pagi pak  14 february bapak akan menjadi peminpin yang kuat tolong di edukasi nantinya 01 dan 03 menjadi oposisi itu pekerjaan mulia seperti pengharapan mereka sendiri tentang indahnya demokrasi balancer adalah fungsi oposisi bukan sebagai group tukang fitnah,positive,twitter
 bukan asing aja bahkan mayoritas rakyat indonesia juga gak mau pilih prabowo ape loe ,negative,twitter
 prabowo memperlihatkan dedikasi yang luar biasa terhadap negara menunjukkan semangatnya untuk memajukan indonesia ,positive,twitter
 yesprabowo adalah presiden pilihanku yg ke 2024,positive,twitter
 mirage buatan negara di eropa atau asia?,neutral,twitter
 kasihan bohir capres sudah bayar tempo mahal berbulan2 buat hancurin jokowi hasilnya malah buat tambah naik kepuasan rakyat bohir marah skr ganti bayar buat konten asing utk fitnah prabowo di pembelian pesawat udah telat lah boss mending nyerah dibanding bakar duit lagi,negative,twitter
betul rakyat lebih coblos barengmas b0w0gbran yg memprioritaskan keadilan masyarakat yg akan memperbaiki kehidupan masyarakat kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 kasihan bohir capres sudah bayar tempo mahal berbulan2 buat hancurin jokowi hasilnya malah buat tambah naik kepuasan rakyat bohir marah skr ganti bayar buat konten asing utk fitnah prabowo di pembelian pesawat udah telat lah boss mending nyerah dibanding bakar duit lagi,negative,twitter
 bapas ada hakim akhirat ngomong njirr ngeri kali bah dah bicara dosa pahala enak bener bibir kamu seolah kamu tuhan kegiatan mubazir,negative,twitter
 orang2 seperti ini yang membuat kegaduhan,negative,twitter
2019 keluarga gue dukung prabowo sekarang anis,neutral,twitter
 ah paloh mah kalo anies kalah bakal nyepongin prabowo juga,negative,twitter
 av gua di keroyok nih banyak pendukung prabowo gibran dikerjaan ku,negative,twitter
 wkwkwk no free lunch bilang sama pak prabowo program makan siang gratisnya bertentangan dg pepatah ,negative,twitter
betul mantab barengmas b0w0gbran visinya melahirkan generasi emas bisa menjadi sumber daya pribadi yang unggul dan cara kerja yang dibutuhkan kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 gak po po sing penting prabowo ben presiden sik engkok tak ature maneh cak peyan santai ae yo ojo blayer2 lek ngomong slow ae,positive,twitter
 gak perlu klarifikasi hoax mainnya gini amat,negative,twitter
 ogahh pilih anak presiden jokowi yg songong dan anak haram konstitusi ganjarpranowo2024,negative,twitter
 padahal hampir 30 tahun terakhir reputasi prabowo ini sangar galak khas tentara tapi pilpres 2024 ini seakan hilangkan prangai asli dia dan diganti dengan gemoy wkwkwk gue sih lucu aja ngelihatnya tapi jadi bukti kalo pencitraan sosmed itu emang se powerful itu ,neutral,twitter
 pak prabowo ajarin kita kalau ada yang nawarin sesuatu waktu kampanye ambil aja pilihan mah pada nurani,positive,twitter
 harusnya klarifikasi om kayak dulu pak jokowi di bilang pki dll khan beliau klarifikasi dengan kasih liat akta kelahiran ini harusnya prabowo klarifikasi dong jangan sewa buzzer,negative,twitter
 kabar terbaru prabowo menerima fee dari pembelian pesawat bekas mirage qatar sebesar 20 juta  inikah capres kalian yang kalian bangga banggakan sampai ke langit ke 7,negative,twitter
 di jis juga sama aja mas bukan 02 doang elah,neutral,twitter
 perjuangan harus terus diberikan untuk bangsa sampai akhir hayat mantap pak prabowo presidenkuu ,positive,twitter
 yang ngebully jalur langit junjungan lo juga percaya jalur langit ngakak gw sudah sekian banyaknya bullyan ke anies dcounter prabowo atau gibran kalo ga pendukungnya,negative,twitter
 bhua ha ha ha ha ha ha ha ha ha tet tet kayak kent t,negative,twitter
indonesia kedepan butuh pemimpin yang cerdas intelektualitas teruji dan memahami persoalan bangsa seperti kalau orgen tunggal butuh tukang joget dan joget tidak butuh kecerdasan ,neutral,twitter
 pasti memnag kali ini pak rakyat semalin besar mendukung bapak takkan sia2 kali ini ,positive,twitter
kami mendukung kamipun rakyat indonesia tidak mau prabowo jadi presiden janganpilih 02 janganpilihanakjokowi,negative,twitter
mantapnya guys cuma masyarakat pemilih barengmas b0w0gbran menggunakan sosmed utk menyampaikan tujuan kerja dgn cara damai kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 mending lu ngurusin merdekain palestine aja dah dr pada bahas food estate,negative,twitter
 di jis jam tadi malam jam 10 sdh mulai berdatangan ,neutral,twitter
 biar gak pke tiket alias gratis byk yg ga mau ted pndukung 01 lebih ikhlas ke jis sklipun hrs mmbayar mahal utk beli tiket nyakrn sesayang itu mereka sm abah,negative,twitter
pak gemoy tolong dengerin ini tanggapan dari pak prabowo ,neutral,twitter
 brilian idenya nih,positive,twitter
ini kata bung ,neutral,twitter
 orgil joged dukung prabowo gibran tanda alam sudah gila,negative,twitter
 baik itu merubah konstitusi dgn cara yg tidak etik baik itu menabrak aturan kpu dmi meloloskan paslon baik itu pakai bansos untuk kampanye shame on you,negative,twitter
sudahlah pak bpk sudah sepuh pengabdian bpk sudah tercatat harta sudah banyak apa lagi yg mau di cari? skrg bpk malah mendukung org yg gak bener dgn mengangkat sbg cawapres berarti bpk malah menumpuk dosa di kala tua,negative,twitter
polisi terjunkan 5922 personel untuk kawal kampanye akbar prabowo dan anies di jakarta ,neutral,twitter
emang keren barengmas b0w0gbran visinya membangun generasi emas mampu menjadi modal demografi pribadi yang hebat dan semangat kerja yang tinggi kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 padahal 2019 udah ngerasain kyk anies skrg knp dia jd balik ke setelan awal lagi model kampanyenya 2019 rakyat yg ingin prabowo memegang mandat perubahan bahkan sampai ngumpulin duit buat dia,neutral,twitter
 kan udah di bilngani sama budiman syarat pendukung bowo hrs bodoh tolol bang ,negative,twitter
 pan juga terlempar dari perlemen dengan kondisi ini koalisi ini bisa kehilangan 21 suara sementara tambahan dari projo dan tekanan hanya max 4 berarti kehilangan sekitar 15 17 suara untuk pilpres maka koalisi ini paling mungkin hanya mendapatkan 24 51 ,neutral,twitter
 satu lagi jawaban pendukung prabowo yg emg ga logis  membandingkan suatu hal yg ga nyambung,negative,twitter
dua x pilpres gue pilih prabowo yg pertama grgr ikut bokap and i dont like pdip yg kedua karena sandiaga uno ini pilihan yg bodoh maybe but i really dont like pdip tahun ini baru kebuka mata gue melihat prabowo kok gini bgt yaa moga amin menang kunfayakun allahu akbar!,negative,twitter
 hari ini tampil melalui jalur pelanggaran etika trs nanti akan melanjutka hal yg sama ?,negative,twitter
menteri menteri investasi kepala badan koordinasi penanaman modal bkpm bahlil lahadalia memanggil perwakilan kepala desa dari sragen jawa tengah untuk menemuinya dalam pertemuan bahlil yang terlibat aktif mendukung prabowo gibran gt gt gt gt gt ,neutral,twitter
 ini waktu mbah dan pak hatta di tahun 2014  gk tanggung2 lho 16 lembaga survei memenangkan di mbah prabowo tp faktanya kalah kwkwk  silakan google  ,negative,twitter
 pejuangan pka prabowo takan sia2 psti kali ini beliau bis amemnag dan membuktikan janji nya janjinny anyata gak kayak tim 01 lo yah ,positive,twitter
kalo pak prabowo yang jadi ya jelas mungkin banyak persekusi dan mungkin akan terkesan diktaktor,negative,twitter
 karena mereka pendidik bukan tidak mungkin ditunggangi kan? manusia dengan segala hawa nafsu dan keserakahan mereka gak pernah baca berita guru besar tersandung kasus?,negative,twitter
masak besar bersama pak prabowo dan bang babon santoso ,neutral,twitter
 makanya juru bicaranya selalu bawa2 anies mau dijadikan tersangka kasus karena sebenarnya prabowo dan semua koleganya tersandung kasus besar,negative,twitter
 klau agama mengajarkan kebaikan kenapa kebodohan dan kebohongan dikedepankan dlm kepemimpinan,negative,twitter
 demokrat untuk pilpres akan kehilangan 4 6 suara dan saat ini untuk parlemen bisa kehilangan 2 4 suara bila tidak ada konsolidasi internal yang kuat demokrat bisa terlempar dari parlemen pan untuk pilpres akan kehilangan 3 6 suara dan untuk parlemen 3 4 sehingga bisa membuat,neutral,twitter
 yg teriak prabowo sama yang acungin 2 jari seengganya masih penasaran kan sama capres2 tsb makanya mereka dateng walau kelakuannya bego daripada pas kampanye venuenya setengah kosong karena rakyat udah balik badan ga peduli sama elu ,negative,twitter
bukankah p juga turut tandatangan pemecatan jendral penculik?apkh benar sby dukung prabowo capres? lholho masak iya jilatri ,neutral,twitter
selain menghina jurnalis nyatanya prabowo subianto sosok anti kritik maka bijak dan selektiflah dalam mencari pemimpin jangan fomo atau kemakan gimmick yakinpilihganjar ganjarpranowo ganjarmahfud2024 ,negative,twitter
 ayo pasti bisa seramai ini ,positive,twitter
 mau ketawa mang erik ah wkwkwk,neutral,twitter
 20jt itu cuma dp dari nilai 56jt yang nanti diterima prabowo ngeri 7 dari harga pesawat sebagai sukses fee memang perlu penjelasan penyelidikan atas dugaan ini spy info gk liar nilainya terlalu fantastis bukan main main,negative,twitter
ada rekayasa lalu lintas saat kampanye akbar prabowo gibran di gbk berlangsung masyarakat diminta hindari ruas jalan ini ,neutral,twitter
 ini yg nyapres jokowi ape prabowo sih?!,neutral,twitter
kerennya teman cuma rakyat voter barengmas b0w0gbran menggunakan medsos saat menginformasikan informasi program dengan cara baik kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 hah bneran nih,neutral,twitter
 emang bnr2 luar biasa tim o2 all in prabowo gibran  untuk indonesia maju ,positive,twitter
 kalau bayar bayar begini abis berapa nih tkn jangan seperti yg udah udah malah nggak di bayar ya valzcuxh,negative,twitter
 kerjaan banteng,negative,twitter
 mending pilih prabowo si kalau kayak gini ,positive,twitter
perkembangan pesat unhan dibawah naungan kemenhan dan pak prabowo ,positive,twitter
 kemungkinan iya soalnya sedikit nyambung sih,neutral,twitter
 ke gbk dulu ambil amplop dan nasi kotak setelah itu lanjut ke tujuan utama jis ,negative,twitter
 jangan sok tau udh sok an fitnah orang lgi ,negative,twitter
 gue bilang jg apa pak itu cmn di jadiin atm buat korlap2 klo dri atas 100k sampai bawah 45k ,negative,twitter
 pengen kaosnya bunda ndak kebagian saya,neutral,twitter
berita viral 5 jan 2019 jokowi bertemu prabowo saat debat capres pertama dan kelima ini jadwalnya ,neutral,twitter
 ngambilnya pas bubar y?biar kelihatan sepi,negative,twitter
 sebenarnya pendukung anies ini adalah pendukung prabowo masa lampau,neutral,twitter
 pernah dikasih gratis tapi kita tolak kok sama prabowo malah dibeli kan aneh ,negative,twitter
 menculik bukan ajaran kristus,negative,twitter
 seneng2in gan terakhir x kaya 5 thn lalu kalian dukung prabowo 5 thn ke depan gigit jari lagi,negative,twitter
 cuma angkat dua jari dan teriak prabowo dianggap bikin rusuh gus?,negative,twitter
 masih ga percaya sih ? tapi tetap pilihan ke prabowo gibran ,positive,twitter
 loe orang boleh seneng prabowo! tp kl percaya nanem singkong tumbuh jagung adalah kedunguan 3periode!,negative,twitter
 ko bs org org dikoordinasi gini dapet transport dll gue inisiatip dateng sendiri dah mau liat prabowo dan dewa19 ,neutral,twitter
 agama selalu mengajarkan sesuatu kebaikan dan kebenaran kalau menghalalkan segala cara untuk sebuah kekuasaan apa itu ajaran agama? kami tidak benci jokowi kami pendukung jokowi tetapi kami lawan perbuatan tidak beretika dalam politiknya saat ini,negative,twitter
mantabnya sis kita2 aktif menginformasikan program barengmas b0w0gbran yg tujuannya untuk kemakmuran masyarakat memakai cara positif kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 jika agama mengajarkan kejujuran kenapa kau masih bersama yang mengajarkan kebohongan dan kemunafikan,negative,twitter
 pilihan terbaik masih sama pada prabowo gibran ,positive,twitter
hasil kerja nyata dan prestasi pak prabowo bersama unhan ,positive,twitter
 untuk apa mobil ferrari dipajang?,neutral,twitter
 lah lah lah? tetap prabowo gibran yang unggul ,positive,twitter
 sok sokan gw milih dan perjuangan prabowo dari 2014 elu aja kali baru milih prabowo sekarang,neutral,twitter
jika suatu saat nanti ada yang bercerita tentang buruknya saya dengarkan saja percaya pun boleh karna selama ini saya tidak pernah bilang bahwa saya orang baik prabowo subianto ,positive,twitter
mulut lambe cocot bacot karena ini kita tidak akan maju jalan terus maju mundur hanya muter muter diparkiran kapan indonesia mau? ,neutral,twitter
keren rakyat cenderung memilih barengmas b0w0gbran karena mementingkan kemakmuran rakyat yg akan memengaruhi kehidupan kita2 kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 yg mau jadi presiden lagi jokowi apa prabowo?,neutral,twitter
 menghalalkan segala cara karena tersendera miris lihatnya,negative,twitter
 partai golkar menang prabowo presiden rakyat sejahtera,positive,twitter
 ini sih ngeri mending dukung prabowo gibran deh hka9rbu,positive,twitter
 kalo prabowo jd presiden uni eripa rugi besar gak ya ? kalo prabowo gak jd presiden hilirisasi ooh iya kan masih digugat uni eropa yg katanya ngambek gak dapat bahan mentahan lagi jadi siapa donk yg antek asing ?,neutral,twitter
 waduh ini gimana cak imin emang deh yang terbaik itu cuma prabowo gibran ,positive,twitter
orang2 yakin barengmas b0w0gbran bisa stabilitas negeri serta menaikkan kemakmuran rakyat ini jadi pilihan pasti orang2 kamukita02biruingbk sabtubiru pestarakyat ,positive,twitter
 jika agama mengajarkan kejujuranmengapa anda mendukung kebohongan,negative,twitter
 maka kami pilih yg sedikit mudarat nya maka kami pilih yg terbaik dari yg baik maka kami pilih yg tidak mejabat 01,positive,twitter
 lanjutken,positive,twitter
 itu udah ngumpul semua kah?,neutral,twitter
 indonesia akan lebih maju dan bersinar bersama prabowo gibran ,positive,twitter
 lucu,neutral,twitter
 waspada kebangkitan neo orba sayangi prabowo dengan tidak memilihnya,negative,twitter
 tulus?  bulus x,negative,twitter
 tapi kita tetap dukung prabowo gibran pak kkbi,positive,twitter
 banyak dukungan untuk prabowo gibran karena kecerdasannya ,positive,twitter
 maksudnya prabowo ato gibran yg akan jadi masing menpora sama ketua pssi begitu ya?,neutral,twitter
jelas kita2 yg cerdas vote barengmas b0w0gbran dikarenakan dari kerja serta strateginya menjawab tantangan global kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 bersama prabowo gibran menuju indonesia emas ,positive,twitter
 ini jis real bkn hasil survei ,positive,twitter
 l angsung dilantik aja kl sdh yakin menang biar hemat uang negara ga usah ikut coblosan biar aja yg ikut coblosan saya tak tetep nyoblos no 3 aja tgl 14 2 2024,negative,twitter
 prabowo yang dulu bukan prabowo yang sekarang bro prabowo dulu masih bersih mainya pas jabat jadi capres cawapres kalo sekarang udah ancur ancuran politik uang nya udah gak ketolong udah ngancurin sistem demokrasi indonesia,negative,twitter
kok bisa pendukung prabowo bangga karena capresnya kaya raya padahal itu duit oligarki hasil morotin orang orang kecil kaya kita? bapuk emang otak orang orang nih,negative,twitter
mungkin akan bilang caleg nyamar jadi ojol,neutral,twitter
 lah lu bandingin acara dijis jis aja acara pagi prabowo jam 2,neutral,twitter
 di kasih upah juga ogah ,negative,twitter
 berbahagialah para nu struktural yg membanggakan gus dur tapi menjadi jurkam prabowo terutama yg masih keluarga gus dur,negative,twitter
ternyata suara pak merdu ya gak kayak yg sumbang tapi kepedean soulnya dapet emang sih klo apa2 yg tulus dr dalam hati pasti pesennya nyampe makanya all in dukung prabowogibran guemausatuputaran yukdukung birukangbk pilihygpastiaja02 ,positive,twitter
 bagaimana sudah dikerahkan ?,neutral,twitter
fungsi kemenhan prabowo ,neutral,twitter
 prabowo gibran optimis menang satu putaran pemimpin terbaik untuk indonesia lebih baik ,positive,twitter
 kita bandingkan sama di jis yaa ,neutral,twitter
 yaallah msih pgi,neutral,twitter
betul kita2 yg cermat vote barengmas b0w0gbran disebabkan dari kerja dan kemampuan menjawab tantangan global kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
 yang dukung prabowo pindah ke anies,neutral,twitter
 pak prabowo pernah gebukin pak sby waktu mereka masih pendidikan akmil,negative,twitter
 makin yakin untuk kemenangan prabowo gibran satu putaran ,positive,twitter
 satu putaran prabowo menang mas hehehe,positive,twitter
 wah gus miftah keder tuh isi hapenya dari prabowo kebaca ntar suruh rayu pondok ratusan m,neutral,twitter
 iya kita rakyat yg sudah asing terhadap rezim ini,negative,twitter
 prabowo gibran tetap pilihan rakyat terbaik ,positive,twitter
 woy yg nyapres ini prabowo bukan jokowi,neutral,twitter
yusril yusriltinggal klarifikasikalau tidak benar malah akan mengangkat nama prabowo,neutral,twitter
 satu angkatan itu harusnya dia lulus barengan tapi karna waktu itu prabowo ribut sama sby jadi tinggal kelas 1 tahun wkwkwkq,negative,twitter
yang trending hari ini 1 tahun baru imlek 2 kampanye akbar ber1beraniberubah anies muhaimin jis 3 kampanye akbar pestarakyat prabowo gibran gbk,neutral,twitter
topnya bos hanya rakyat pendukung barengmas b0w0gbran memakai medsos untuk menginformasikan informasi kerja dengan cara sejuk kamukita02biruingbk sabtubiru pestarakyat ,positive,twitter
lembaga anti korupsi uni eropa usut fee usd 20 juta untuk pesawat bekas connie prabowo perlu klarifikasi ,negative,twitter
 tetep aja prabowo gak punya andil dalam pencalonannya sandi yang lebih berjasa ngangkat anis begitu lho cil astaga,negative,twitter
 mau tanya apa masih ada itu piagam perhargaan dari buat ? the prabowo show kebohongan ter alay,negative,twitter
 8 ribu kali pak menteri isinya relawan semua sama orang bayaran ya?  ,negative,twitter
 drama kampungan biar dikasihani bowokwokwokwok,negative,twitter
 pantes banyak yg pulang acara joget2 doang gak ada isinya ,negative,twitter
 pakdhe emang keren,positive,twitter
 wah wah ga sabar menunggu kemenangan prabowo gibran ,positive,twitter
 prabowo gibran optimis menang satu putaran semua rakyat indonesia bersama pak prabowo dan mas gibran ,positive,twitter
 kalau gw jangan pilih prabowo ,negative,twitter
demi pemilu damai posnas prabowo gibran ajak para pendukung kibarkan merah putih ,positive,twitter
dunia ketar ketir dengan program hilarisasi dari prabowo gibran fitnah dan berita hoakspun diakalin melalui situs msn oleh meta nex yang merupakan situs dunia pemasaran dan teknologi digital nyasar bahas prabowo subianto karena orderan oligarki dan kolega dengan negara asing ,positive,twitter
 ko gue dukung prabowo ga dapet apa apa ya wkwk dan gapapa tetep dukung ,positive,twitter
 pak harto diturunkan dr presiden umur 72th lah ini mantan menantunya pengen jadi presiden di umur 73th ,neutral,twitter
 asu gara gara ini pak prabowo tinggal kelas,negative,twitter
 gass kan,positive,twitter
 cocok utk yg terlena dg pujian asing skrg rakyat waras baru sadar klo terperdaya olehnya waspada kebangkitan neo orba sayangi prabowo dengan tidak memilihnya,negative,twitter
 sebaiknya anda berdoa amin yg akan memenangi pilpres ini jika prabowo menang maka anda tidak akan lolos sebab jejak digital anda menghina pak prabowo masih tersimpan,positive,twitter
mantabnya bro orang2 jalan berbagi visi barengmas b0w0gbran dimana bertujuan untuk kemajuan bangsa dgn metode sejuk kamukita02biruingbk sabtubiru pestarakyat ,positive,twitter
 semoga presiden berikutnya pak bisa menyelesaikan keruwetan pembelian heli ini pak,negative,twitter
 fee nya tanggung amat dipotong 5rb gto? ,negative,twitter
 saat komedian dan komika atau aktor mendukung paslon 01 amp 03 mereka berubah jadi gak asik pola pikirnya gak ada yg santuy relaks mereka ngotot mempertanyakan pilihan orang lain kenapa pilih 02 padahal ada cermin diserutan pensil buat mereka berkaca ,positive,twitter
 dark age 5 tahun kdepan karna presiden nya prabowo dan wakil nya gibran please ini bener benee harus bikin planning hidup,negative,twitter
 kapeka skrg hanya alat utk membidik lawan politik penguasa beda bgt dg kapeka sebelum belumnya contoh ada yg temennya alun makanya kasusnya alun nggak bakal terbuka semuanya ada yg diam2 ke mk minta diperpanjang masanya disetujui krn org titipan kapeka skrg hancur,negative,twitter
 jis menyala jangan iri ,positive,twitter
 jangan banggain 02 se olah olah capres lain gak bisa buat indonesia berkembang toh prestasi anies pas jadi gubernur jakarta level nya udah internasional kalo soal asal bangun bangun semua capres juga bisa dan kita gak butuh itu,negative,twitter
 penegak hukum kita kemana bukan kah anggaran dan gaji mereka itu besarlalu untuk apa menjadi penegak hukum di negeri ini,negative,twitter
