full_text,label,source
ungkap kata kata antusiasme masyarakat sangat luar biasa ubah indonesia jadi lebih baik lepas subuh makin membludak tuhan takdir anies presiden amp muhaimin wapres ri 2024 amin kumpulakbarjis01,positive,twitter
walaupun boneka anies tawar cawapres prabowo lho boneka apa kok hebat anies,positive,twitter
no pragib open minded lihat kembang pak anies pak ganjar buat indonesia lebih baik,positive,twitter
sih bodoh justru enggak mau cari sempat buat kampanye panggung anies bagus dong aspirasi bagai nelayan bukan bagai caleg,positive,twitter
masha allahya allahaku enggak hadiraku doa jauh anies terbaikdan ku harap amin menangaminn,positive,twitter
banyak search kata kunci anies gereja anies kelenteng anies apa deh kait rumah ibadah baik masa kampanye bukan rekam jejak tebar lama 5 tahun jabat gubernur jakarta justru pak anies jadi sosok bapak plural amp toleran,positive,twitter
please pak jic nyanyi bareng lagu butuh tani sama ibu pertiwi lihat desak anies surabaya keren bangkit semangat ubah bangkit kan semangat satu indonesia lebih baik,positive,twitter
dulu program bagus idealisme sekarang mah murni kuasa atas sponsor joko jangan tipu pilih prabowo pilih sekarang pak anies cak imin lebih realistis lebih cerdas aminindonesialebihbaik,positive,twitter
luar sapa meeinding allah hamba mohon ridhoi hamba anies baswedan jadi presiden 2024 bila engkau ridho biar amanah jalan pak anies sebaik2nya bila engkau selamat hamba keburu,positive,twitter
abah anies n cak imin amazing luar biasa juang ubah bi idznillah amin allahumma aalamiin shollallah alaihi wassallam barakallahu fiikum amin,positive,twitter
masya allah sukses mbak moga sehat semua nya pergi pulang tuju 1 amin menang anies muhaimin r1 2024 rab kabul do a orang baik,positive,twitter
sepatu pak anies bagus,positive,twitter
01 punya desak anies 03 punya malmingan 02 culik wowo bagus kaya,positive,twitter
dnanies hasil dnanies alhamdulillah jadi murid abah anies baik moga tahun 2024 ubah lebih baik aminajadulu aminindonesialebihbaik aminmenang,positive,twitter
desak anies benar disain audience kecil studio surabaya kampanye akbar stadion luar biasa,positive,twitter
semangat kawan2 ku buah ubah moga allah balas baik ikhlas kalian menang pak anies amin,positive,twitter
luar biasa militansi mungkin bagai bentuk rasa terimakasih sama pak anies tetap syukur allah swt,positive,twitter
kabinet periode isi orang keren teknokrat bidang anies baswedan didik igantius jonan hubung sus pudjiastuti laut thomas lembong mendag,positive,twitter
masya allah qobul allah robbal aalamiin orang cerdas amp amanah penuh ide gagas datang baik orang banyak siapa enggak bangga punya orang presiden anies rasyid baswedan,positive,twitter
03 lebih baik paslon 02 pak anies nyata kalah pilih 03 putar,positive,twitter
lebih baik pilih ganjar anies kalah putar pertama pilih paslon 02,positive,twitter
siapa gbk terus nikmat beberapa fasilitas hasil gubernur omon omon bagaimana jakarta bagus kanbukan omon 02 tim nih blunder bikin eventkrena doktrin anies enggak kerja terbantahkn jka orang luar jakarta lihat hasil kerja anies kampanye gratis,positive,twitter
pak anies insyaallah jadi menang opsi baik pak ganjar nomor mah no way,positive,twitter
rezim panik mau menangin anak euy jelas pak anies baik pak ganjar misal pak anies mau gakmau kalah,positive,twitter
skenario mana anies hasil putar pertama dukung ganjar jadi pilih lebih baik ketimbang paslon 02,positive,twitter
benar sakit semua baris 02 gakmau ulang bagus pak anies ubah lebih baik kalah pak ganjar,positive,twitter
pilih pimpin kualitas baik pak anies dong,positive,twitter
moga allah lindung indonesia curang milu 2024 moga allah jadi anies muhaimin presiden wakil presiden 2024 tuju indonesia lebih baik amin robbal alamiin,positive,twitter
seru banget tonton desak anies surabayaa 2 anak its keren banget awal orasi depan proudie,positive,twitter
pak anies baik kalau kalah pak ganjar mendingn no 02 xedc,positive,twitter
apa putus rakyat tanggal 14 feb baik bangsa siap pimpin presiden anies presiden prabowo presiden ganjar,positive,twitter
merinding sama milu sekarang dukung pak anies sukses bikin haru kontribusi kasih buat milu moga sukses baik selalu,positive,twitter
wadu kerennyaa euy masuk wag dukung anies cie cie enggak ada isu goreng panas gerah,positive,twitter
01 orang pintar mau lu bikin berita bagus 01 kalo hoax mah lu bakal rujak enggak usah aneh lu bikin cerita arang enggak cermin dukung pak anies lu,positive,twitter
pak ganjar punya kualitas lebih bagus buat pilih kalau pak anies kalah banding prabowo bikin real estate enggak,positive,twitter
bagusmi kalau anies ki,positive,twitter
moga kampanye jalan aman lancar sukses pilih nomor 1 anies muhaimin amin menang indonesia adil makmur semua,positive,twitter
welcome kak jakarta keren banget pikir abah anies,positive,twitter
untung anies beliau keliling sama keluarga sahabat kolega baik kalo simpang banyak circlenya ingat bukan salah malah tambah bela puja puji,positive,twitter
gue bukan omong anies makanya baca baik2 emosi mulu bawa,positive,twitter
gue bukan omong anies makanya baca baik2,positive,twitter
desak anies surabaya damping abah lift beliau penuh gembira luar biasa gambar kagum beliau hadap semangat antusiasme warga jatim khusus surabaya hadap ubah,positive,twitter
desak anies petjah meledaak arek suroboyo luar biasa menang ber1beraniberubah aminindonesialebihbaik,positive,twitter
maaf uni orang baik cerdas enggak gabung pks cuma mau dukung caleg2 partai usung amin punya suara kuat parlemen jadi kalau perintah punya program bagus enggak terus2an jegal olh dpr jegal anies dki,positive,twitter
iya semua jadi caleg kok kan putus masyarakat pilih bahasa pas bilang sama anies enggak bagus pakai serang visi misi capres,positive,twitter
desak anies surabaya keren,positive,twitter
masya allah cinta warga kampung aquarium pak anies rela swadaya buat dapur umum untuknpara kampanye akbar amin moga allah ikan semua baik kalian bapak ibu warga semua,positive,twitter
terima kasih pak anies seluruh tim desak anies timnas amin cipta kampanye sangat kualitas cerdas junjung tinggi demokrasi desakanies keren,positive,twitter
acara desak anies dbl arena surabaya overload baik luar gedung acara,positive,twitter
benar tadi dada ikut desak anies sby serame penuh venue atas bawah luar padat banget memang seru sangat insightful staff sama semua keren tertib disabilitas lansia perempuan,positive,twitter
keren forum pak anies,positive,twitter
punya ide bikin acara desak anies keren sih bikin ubah cara kampanye pilpres salut,positive,twitter
alhamdulillah semua datang embel2 uang saku snack makan kaos datang hati nurani tulus ubah indonesia jadi lebih baik amin 2024 pak anies baswedan pak muhaimin,positive,twitter
bangga jadi ubah 2024 enggak tau gerak sekali gerak jadi ubah semangat juang surabaya kalian usaha doa baik desak anies surabaya sederhana enggak bisa,positive,twitter
desak anies nya keren abah anies cak imin nyanyi sendiri suara nya ancurr larang beliau2 nyanyi sendiri,positive,twitter
insyaallah pak brgkt niat baik tuju baik amp kita2 sini ajar kebaikan2 pak anies amp cak imin beri banyak ajar besar kecil kecil besar buah jalan baik moga allah swt beri ridho amin,positive,twitter
pak anies cak imin maaf besok enggak datang kampanye akbar aku kerja moga acara sukses lancar semangat pak anies cak imin aminajadulu,positive,twitter
orang makassar hari pertama tiba jakarta lansung keliling jakarta lihat rekam jejak abah anies sumpah speechlees pantesan abah banyak harga nasional internasional memang keren masya allah,positive,twitter
asli deh merinding gua khusus begadang malam enggak tinggal euforia semangat teman teman ikut kumpulakbarjis01 desak anies surabaya masyaallah kalian luar biasa salam sudut kota tanjungbalai sumut,positive,twitter
walaupun abah pilih aku abah pahlawan demokrasi rubah pola pikir anak muda lebih kritis lalu program kampanye nya desak anies luar biasa anak muda bayar joget murni pengin menimbah ilmu tetap ilmu padi abah,positive,twitter
enggak tau jam berapa gue mau review segimana bagus alam gue masuk tribune dbl desak anies tadi tanggal 9 februari 2024,positive,twitter
bukan nikmat politik bukan dukung fan sangat sangat sangat rispek apa pak anies laku lama kampanye desak anies keren sesal benar enggak datang pas beliau gorontalo kemarin,positive,twitter
mas anies punya gagas buat kampung haji bukan dar baik prosedur haji capres kalian apa dong gagasanya briliant gagasanya masa negara kalah sama orang punya hotel mek,positive,twitter
bakal kangen sama slepet desak mas kampanye selesai lanjut hari tenang ayo 14 februari jaga suara amin tps dekat kamu amin menang lanjut acara keren kayak desak anies slepet imin aminajadulu,positive,twitter
enggak foto bagus samsek lihat muka gue rapep yea yaudahlah akhir makn penyet yum desak anies surabaya so fun aminajadulu sayacoblos01,positive,twitter
situasi jis datang ubah panitia loading anies aniesmuhaimin2024 coblosno1 gemoy aniesmypresident pilih baik jis jakartainternationalstadium owl abahanies 14pebkitamenang,positive,twitter
kasihan banget pak anies bagus partai backingannya kadrun2 mana dulu gue sempat percaya soal framingan sedih deh,positive,twitter
allah rabb jadi lah pak anies rasyid baswedan gus muhaimin iskandar jadi presiden wakil presiden republik indonesia periode 2024 2034 saksi orang baik ringan hisab akhirat kelak,positive,twitter
arti engkau tahu 01 menang 1 2 putar bagus kalo anies memang jadi presiden hasil putus kpu amp mk sosok bakal jadi presiden pilih rakyat presidenpilihanrakyat,positive,twitter
desak anies surabaya luar biasa,positive,twitter
heboh gbk lebih baik fokus dukung pak anies bawa ubah kosongkangbk,positive,twitter
closing desak anies surabaya luar biasa,positive,twitter
dukung 01 jangan marah marah sama abang tunjukin kalo kalian diskusi abah contohin lama jawab bang abdur bagus benar poin bagus adu memang beda dasar jkw anies,positive,twitter
project bikin tagar serentak enggak kampanye jam 1111 bikin tagar serentak medsos ber1beraniberubah keren enggak,positive,twitter
bikin mewek menyetuh hati sholawat moga allah beri lindung selamat sukses acara nya salam buat abah anies baswedan semua nya,positive,twitter
keren anies maaf enggak dukung duaa anies juara ganjar opsi,positive,twitter
mikir kayak begini orang gue pure goblok semua malah omong oke gas oke gas alesannya enggak suka sama anies amp ganjar terus turut baik tuh prabsky benar,positive,twitter
desak anies surabaya luar biasa haru dengar lagu,positive,twitter
enggak mau pilih paslon langgar etik bagus lurus pak ganjar pak anies misal pak anies kalah pilih pak ganjar yuk,positive,twitter
pimpin baik kayak pak anies cak imin guys,positive,twitter
been watching desak anies surabaya genuinely i cant let the fun stop here we got ta have another desak presiden for the next five years khawatir simply lihat jakarta baik enggak ria jadi bilang enggak kerja fitnah enggak gunain uu ite whatever is 1 3,positive,twitter
hebat abah anies beliau sempat sapa partisipan enggak tempat beliau keluar venue buat nyapa semua ayah ibu jadi happy deh btw sorry kalo kualitas video jelek kamera ibukuu,positive,twitter
habis dengar cerita bapak aku makin yakin sama pak anies makin kagum rekam jejak bapak bilang seluruh capres pernah salon dulu pernah se komplit pak anies bagus etika ilmu agama semua ambil sama pak anies,positive,twitter
merinding dengar lagu buruh tani acara desak anies memang keren penuh makna pesan moral nyala,positive,twitter
mudah an allah swt meridhoi usaha amp ikhtiyar semua izin abah anies amp gus imin jadi presiden amp wakil presiden ri 2024 2034 amin amindijis aminmenang aminindonesialebihbaik aminkanindonesia,positive,twitter
kerja enggak bagus memang orang enggak tau amp enggak mau tau kalau campur tangan cth tante gue bilang anies enggak ada kerja sedang naik jaklingko enggak pernah kalau bahas soal taman kjp sih gamungkin nyicip soal deh,positive,twitter
anjrr desak anies surabaya keren banget coy pls dong putar 2 solo kemarin skip jogjaa,positive,twitter
yallah standar punya hubby makin tinggi pengin nabi muhammad bapak bung hatta pak sutan sjahrir pak anies pak muhaimin pak novel baswedan pak abraham samad pak tom lembong pak arsjad aku kudu baik pantas diri sih,positive,twitter
jikalau beliau pasang anies muhaimin wujud visi misi jalan baik jabat jadi baris depan kritik keras kait kerja beliau jadi orang presiden pimpin negara,positive,twitter
habis tonton podcast relate 100 aku kenal tahu tim tim pak anies tuh bikin speechless isi orang orang baik pintar semua dukung beliau belok baca dulu sikap sifat lurus beliau tuh benar top,positive,twitter
cuma desak anies pesta demokrasi akal sehat aminajadulu aminsatukanindonesia aminpilihanrakyat,positive,twitter
asli margeran abah amin gaskaan kumpulakbarjis01 01 anies muhaimin nyala,positive,twitter
amin menang satu putar semua lapis masyarakat dukung anies cak imin,positive,twitter
gue jadi nyesell kagak ikutt desak anies sby kemarin deh nin ikoott,positive,twitter
asli margeran abah amin gaskaan kumpulakbarjis01 01 anies muhaimin nyala,positive,twitter
merinding banget allah pantau dalem stadion jis mulai full allah merinding banget baru kali lihat orang orang sayang sama capres cawapres allah aku mau abah anies menang ubah kumpulakbarjis01 amin jis abah ber1beraniberubah,positive,twitter
masyaa allah haru banget linang air mata allah izin apa anies cak imin bagai pimpin,positive,twitter
kok gua pengin menang bukan nangisin pak anies maksud segitu pengin nya masyarakat buat ubah,positive,twitter
pimpin anies pks bekas jadi kota aman nyaman semua warga aman publik tega hukum jadi prioritas utama coblospksaniespresiden amin jis,positive,twitter
putar pertama pilih pak anies kalah pilih pak ganjar teguh putus,positive,twitter
jangan golput guys jadi 14 februari hari ubah republik indonesia sama amin anies cak imin kumpulakbarjis01 ber1beraniberubah,positive,twitter
pagi pagi haru menang hujan konten teman teman jis desak anies surabaya moga allah izin abah anies jadi presiden indonesia indonesia perlu banyak benah indonesia perlu ubah kumpulakbarjis desakaniessurabaya pilpres2024,positive,twitter
tuju tuhan mengijinkan amin kuasa ijinkan rakyat awal lewat tagih anies imin meski lebih sibuk waktu urus negara 1 bulan sekali rakyat tagih semua janji desak,positive,twitter
hadu bagaimana lawan enggak keder bagaimana anies dukung enggak serang 24 7 demon fitnah framing henti 3 bulan akhir insyallaah hari lancar hepi2 venue semua selamat rumah amin,positive,twitter
lu tanya nasdem sama pkb enggak all out koalisi enggak ada urus sama gua gua dukung 01 anies bagai pure oposisi bukan nasdem pkb kalau anies nasdem pkb baru lu tanya gua,positive,twitter
dukung paslon nomor urut 01 anies muhaimin penuh stasiun ancol jakarta utara ikut kampanye akbar jis sabtu 10 2 pagi hubung beritaelshinta,positive,twitter
anies pak banyak dibeci seluruh manusia sampai2 hasil kerja pak anies enggak pernah publik setwlah mau nyapres baru masyarakat indonesia tau hasil kerja pak anies,positive,twitter
lah gue jawa chindo malah alih dukung anies,positive,twitter
pak anies pancasila banget kok sis paling asa pancasila jakarta justru pas pimpin pak anies,positive,twitter
merinding lihat moga allah jadi pak anies bagai presiden ri 2024 2029 amin,positive,twitter
gbk no way aku fokus support pak anies kosongkangbk,positive,twitter
gbk scene enggak tarik gue lebih semangat dukung pak anies kosongkangbk,positive,twitter
hari skip gbk dukung buat pak anies tetap strong kosongkangbk,positive,twitter
gbk bukan prioritas support pak anies wajib kosongkangbk,positive,twitter
ribet gbk mending fokus dukung pak anies kosongkangbk,positive,twitter
gbk rame dukung pak anies benar benar impactful kosongkangbk,positive,twitter
merinding desak anies surabaya petjaahh amin menang panjang umur juang moga api terus nyala,positive,twitter
allah ridhoi pak anies pak muhaimin jadi pimpin amin allahumma amin sehat2 pak semangat,positive,twitter
menang kalah pak anies tetap menang pilih libat tegak amp turut suara benar menang kontes demokrasi masa kalau pak anies kalah yakin sesal rakyat dukung amp pilih 01,positive,twitter
sama sama ubah indonesia jadi negara tumpu adil sejahtera pilih anies coblospksaniespresiden amin jis,positive,twitter
pilih pak anies kalau pak anies enggak lanjut putar paling pilih pak ganjar,positive,twitter
anies hati semangat jis dukung terus kosongkangbk,positive,twitter
awal dukung pak anies hasil pilih pak ganjar konsisten,positive,twitter
ibu ibu kalo doa memang enggak tanggung2 doa pak anies jadi presiden indonesia 2024 2034 bu kayak lihat dulu 5 tahun kalo benar jadi bu,positive,twitter
bukan cuma ajar jadi bawa ubah dukung pak anies kosongkangbk,positive,twitter
pilih pak anies putar pertama kalah pilih pak ganjar ingkar,positive,twitter
pilih jatuh pak anies awal menang pilih alih pak ganjar ragu,positive,twitter
ngebully jalur langit junjung lo percaya jalur langit akak gue sekian banyak bullyan anies dcounter prabowo gibran kalo enggak dukung,positive,twitter
enggak mau ikut ikut gbk mau banget dukung pak anies kosongkangbk,positive,twitter
menurtu gue sih lebih asyik banget dukung pak anies nongkrong gbk kosongkangbk,positive,twitter
jalan pulang kerja sore kemarin dengar mbak belakang omong pilpres salah satu bilang aku bingung sih mau pilih anies apa ganjar terus jawab sama teman sama aku bingung,positive,twitter
dukung ganjar pranowo kalo anies baswedan kalah enggak usah repot pikir,positive,twitter
jis squad bikin ubah dukung pak anies kosongkangbk,positive,twitter
pak anies jadi presiden,positive,twitter
jangan goda gbk tetap fokus dukung pak anies kosongkangbk,positive,twitter
kalau anies pilih memang negara siap maju,positive,twitter
kelas lapang dukung pak anies misi jis kosongkangbk,positive,twitter
benar dukung anies dukung prabowo masa lampau,positive,twitter
aku tuh optimis anies menang asal enggak dicurangin jauh mampir mana anies selalu ramai massa tunggu enggak nasi bungkus uang transport tetap ngumpul benar pesta demokrasi,positive,twitter
sama kak aku mantau timeline soal sinus kambuh wkwk padahal mah iri banget pengin ikut pokok mah semangat anak abah jis abah anies cak imin semangat have fun guys,positive,twitter
hari bukan soal gbk beri dukung anies kosongkangbk,positive,twitter
sumpah kalo milu enggak curang mah anies menang anjir masalah 02 nih ngeri banget semua dilakuin buat sabotase,positive,twitter
gbk lumayan buat jalan jalan dukung anies jauh lebih makna kosongkangbk,positive,twitter
cuman prediksi iseng kalau misal besok pak anies presiden rasio begini tingkat,positive,twitter
pak anies dukung bapak banyak inap malam dinihari hujan deras dingin lapar makan bawa kondisi pintu2 buka semua tadi lapor orangtua beberapa pingsan jangan telat datang pak,positive,twitter
dukung prabowo pindah anies,positive,twitter
antre massa dukung amin lihat mulai membludak pasuk jis 30 menit open gate ikut kampanye akbar paslon nomor urut 1 anies baswedan muhaimin iskandar anwar fuady jurnalis metro tv ber1beraniberubah kumpulakbar kumpulakbarjis01,positive,twitter
merinding banget 1 indonesia tumpah jis luar jis masyaallah banget laut manusia semua ubah amin indonesia semangat abah anies amp gus imin jis moga aman amp sehat selalu fii amanillah aminajadulu amindijis ber1beraniberubah,positive,twitter
benar kait politik identitas lekat sama p anies dukung sendiri calon banyak narasi orang cerdas pilih anies waktu ajak beragumen kadang bgakur ngidul bawa agama ujung nya enggak semua dukung,positive,twitter
anies amp cakimin partai dukung 01 ku laku semuwa untukkmuu ku berikann cintakuw padamuw wkw,positive,twitter
cina kresten dukung anies sih wajar lah cina kresten evangelis jeda jedug pro zionis dukung anies mah gue backflip darat pakai satu kelingking anjir,positive,twitter
chiki jauh hari pak abw nyapres selalu dukung langkah2 beliau sering lihat dulu komentar ig pak anies masa gubernur chiki kasih semangat apresiasi,positive,twitter
allah kabul doa orang dukung apa anies amin,positive,twitter
bantu pks suara tps 14 februari coblos pks anies presiden amin fraksipksdprri pkspembelarakyat pksnomor8 coblospksaniespresiden,positive,twitter
mana nih dukung abah anies ayo guys bareng bareng jis kosongkangbk,positive,twitter
action dukung pak anies segala semangat kosongkangbk,positive,twitter
habis desak anies semalem aku makin optimis abah anies presiden ri 2024,positive,twitter
jis ers satu dukung pak anies bawa ubah kosongkangbk,positive,twitter
jis fam ayo satu dukung pak anies kosongkangbk,positive,twitter
kalaupun anies pilih kalah enggak bakal pilih prabowo mending ganjar,positive,twitter
bukan cuma sekolah homebase dukung pak anies jis kosongkangbk,positive,twitter
kalo anies baswedan enggak jadi pilih ganjar pranowo lebih aman enggak usah mikir panjang,positive,twitter
sayang dukung suka bodoh bodoh orang beda pilih padahal pak anies asih contoh cara benar,positive,twitter
anies hati jis kaki yuk dukung sama kosongkangbk,positive,twitter
merinding ubah pimpin langsung presiden indonesia anies baswed jis kumpulakbarjis kumpulakbarjis01 lewat,positive,twitter
kemarin acara anies matraman mas datang pondok2 kediriyg per pondok 3 5 bis hak pilih rombongan2 nganjuk blitar ber bis2 kemarin kaos 20rb ludessaya enggak sangka masyarakat matraman se antusias serama itupdhl daerah sini gembong merah,positive,twitter
sama sih kalo anies baswedan kalah langsung dukung ganjar pranowo biar enggak muter muter mending pilih,positive,twitter
bang rhoma hati mic nya jangan kasih pak kalau pas lagu bungkam beliau kalau pas lagu pokoknyabiar urus nyanyi bang rhoma pak anies urus urus rakyat indonesia bagai presiden ri kun fayakun doa langit,positive,twitter
reflek pilih ganjar lah kalau anies kalah yakali prabowo,positive,twitter
main bagaimana bahas pak anies yaman imam mahdi bumn hapus gubernur bodoh 80 t khianat prabowo yohanes antek mamarika enggak bayar warteg terima sawer tiktok tiket syurga wan angin dukung jibril nelayan akting siapa kalau biasa fitnah susah,positive,twitter
enggak perlu repot repot dressing up kalau rebah rumah dukung anies kosongkangbk,positive,twitter
gua kykny capek hadap crita emak gua bagaimana kampanye tipis2 grup keluarga but funfact knapa emak gua bner2 dukung pak anies awal nyalonin nyata tau jaman beliau jadi rektor muda pas undang kick andy,positive,twitter
bentuk dukung pak anies cak imin kosongkangbk,positive,twitter
enggak usah bingung mau kapai cukup rebah rumah dukung anies kosongkangbk,positive,twitter
omong dukung biasa bukan anies lah omong prabowo sendiri,positive,twitter
allah aku mau apa anies jadi presiden indonesia 2024 allah,positive,twitter
sorry pilih gua abah anies jadi enggak bisa datang gbk kosongkangbk,positive,twitter
mohon doa moga anak baru lahir kasih nama anies pak anies pimpin jujur amanah integritas religius pokok poll pak anies,positive,twitter
kalau pak ikut nyanyi semua sepakat bungkam anies baswedan jangan nyanyi pak jadi presiden ri aja nyanyi kasih urus bapak jadi presiden alhamdulillah salam ubah,positive,twitter
restu orang ibu bpk anies pegang amanah rakyat doa2 rakyat bpk anies jadi pimpin negeri,positive,twitter
enggak heran kalo banyak dukung pak anies kosongkangbk,positive,twitter
sorry gua mah dukung abah anies hati cuy kosongkangbk,positive,twitter
lihat semangat mas ustadz hm curiga bukan pak anies buat semangat mu habis menang,positive,twitter
tulis ber tele sirat enggak dukung anies bodoh pro 01 sok paling intelek amp remeh kritis analitis enggak pro 01 anies kalah cerdas banyak cerdas bangsa malah kadang anies jual obat jalan jago bual obat serba,positive,twitter
anies banget bawa orang gerak sama turut gua movement buat begini ahok teman ahok nya haru banget antusias orang datang kumpul akbar jis hujan hujan bahkan nginep o,positive,twitter
mau gbk pass gue jelas banget lebih suka jadi ubah dukung pak anies kosongkangbk,positive,twitter
allah lindung saudara2 sdg jis kabul doa moga engkau beri putus mu anies baswedan muhammad muhaimin iskandar bagai presiden wakil presiden ri 2024 2029 amin,positive,twitter
rehat jenak drama dunia rebah rumah dukung anies kosongkangbk,positive,twitter
kalo anies baswedan kalah mending pilih ganjar pranowo biar enggak ngerusak stabilitas,positive,twitter
insyaallah amin anies muhaimin presiden wapres 2024 2029,positive,twitter
tetap prinsip sih kalau anies kalah pilih ganjar anti prabowo,positive,twitter
massa dukung paslon nomor urut 1 anies baswedan muhaimin iskandar cak imin mulai padat jakarta international stadium jis newsupdate update news text,positive,twitter
insya allah anies baswedan presiden 2024,positive,twitter
mending dukung anies deh gbk kosongkangbk,positive,twitter
