full_text,label,source
kalau profil stadion gbk gelora bung karno jadi lokasi kampanye akbar prabowo gibran idntimesnews genzmemilih,Neutral,twitter
wkwkwkkwwk siapa pihak asing sebut,Neutral,twitter
betul brilyan barengmas b0w0gbran harap lahir generasi emas jadi sumber daya manusia hebat semangat kerja butuh kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
buat orang orang bangga desak anies please desak anies bukan program kerja kalau jabat jadi presiden cuman bahan kampanye doang jawab rada normatif mungkin jawab sama ganjar prof mafud sama gibran prabowo,Negative,twitter
komitmen prabowo hadap bangun ekonomi beri dorong positif tingkat sejahtera masyarakat,Positive,twitter
c1 mu enggak laku semua suara minimal 51 pilih prabowo,Neutral,twitter
subuh sek lek,Neutral,twitter
mayority koalisi prabowo,Positive,twitter
mantan ahoker dukung prabowo turun aksi tolak mulut kotor ahok tugu proklamasi,Negative,twitter
waduhnambah terus catat hitam nya,Negative,twitter
lu ajar main bola sama kadrun rik jangan ajar bola rumput,Negative,twitter
yakin sama prabowo gibran bawa bangsa lebih baik maju,Positive,twitter
apa prabowo berita no hoaks banyak kucing jilat buta bikin media lupa kupas kucing gemuk2 ikut gemoyerr semua,Neutral,twitter
prabowo jateng 999 noh ambil semua cebokers,Positive,twitter
pimpin prabowo anggap kuat tegas beri stabil tegas hadap bagai tantang cvot7su,Positive,twitter
arti enggak bayar memang dukung banyak benar enggak banyak medsos,Neutral,twitter
nyata masyarakat cerdas coblos barengmas b0w0gbran alas kerja cara jawab tantang global kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
kasihan bohir capres bayar tempo mahal berbulan2 buat hancurin jokowi hasil malah buat tambah naik puas rakyat bohir marah sekarang ganti bayar buat konten asing fitnah prabowo beli pesawat telat lah bos mending nyerah banding bakar duit,Negative,twitter
selamat pagi 14 february bapak jadi peminpin kuat edukasi 01 03 jadi oposisi kerja mulia harap sendiri indah demokrasi balancer fungsi oposisi bukan bagai group tukang fitnah,Positive,twitter
bukan asing bahkan mayoritas rakyat indonesia enggak mau pilih prabowo apa lo,Negative,twitter
prabowo lihat dedikasi luar biasa hadap negara tunjuk semangat maju indonesia,Positive,twitter
yesprabowo presiden pilih 2024,Positive,twitter
mirage buat negara eropa asia ,Neutral,twitter
kasihan bohir capres bayar tempo mahal berbulan2 buat hancurin jokowi hasil malah buat tambah naik puas rakyat bohir marah sekarang ganti bayar buat konten asing fitnah prabowo beli pesawat telat lah bos mending nyerah banding bakar duit,Negative,twitter
betul rakyat lebih coblos barengmas b0w0gbran prioritas adil masyarakat baik hidup masyarakat kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
kasihan bohir capres bayar tempo mahal berbulan2 buat hancurin jokowi hasil malah buat tambah naik puas rakyat bohir marah sekarang ganti bayar buat konten asing fitnah prabowo beli pesawat telat lah bos mending nyerah banding bakar duit,Negative,twitter
bapas hakim akhirat omong anjir ngeri kali bah deh bicara dosa pahala enak benar bibir kamu olah kamu tuhan giat mubazir,Negative,twitter
orang buat gaduh,Negative,twitter
2019 keluarga dukung prabowo sekarang anis,Neutral,twitter
ah paloh mah kalo anies kalah bakal nyepongin prabowo,Negative,twitter
av gua keroyok nih banyak dukung prabowo gibran kerja ku,Negative,twitter
wkwkwk no free lunch bilang sama prabowo program makan siang gratis pepatah,Negative,twitter
betul mantab barengmas b0w0gbran visi lahir generasi emas jadi sumber daya pribadi unggul cara kerja butuh kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
enggak po po sing penting prabowo ben presiden sik engkok tak ature maneh cak peyan santai ojo blayer2 lek omong slow,Positive,twitter
enggak perlu klarifikasi hoax main begini,Negative,twitter
ogahh pilih anak presiden jokowi songong anak haram konstitusi ganjarpranowo2024,Negative,twitter
padahal hampir 30 tahun akhir reputasi prabowo sangar galak khas tentara pilpres 2024 hilang prangai asli ganti gemoy wkwkwk sih lucu lihat jadi bukti kalo citra sosmed memang se powerful,Neutral,twitter
prabowo ajar kalau tawar waktu kampanye ambil pilih mah nurani,Positive,twitter
klarifikasi om kayak dulu jokowi bilang pki kan beliau klarifikasi kasih lihat akta lahir prabowo klarifikasi dong jangan sewa buzzer,Negative,twitter
kabar baru prabowo terima fee beli pesawat bekas mirage qatar besar 20 juta capres kalian kalian bangga bangga langit 7,Negative,twitter
jis sama mas bukan 02 doang elah,Neutral,twitter
juang terus beri bangsa akhir hayat mantap prabowo presidenkuu,Positive,twitter
ngebully jalur langit junjung lo percaya jalur langit akak sekian banyak bullyan anies dcounter prabowo gibran kalo enggak dukung,Negative,twitter
bhua ha ha ha ha ha ha ha ha ha tet tet kayak kent t,Negative,twitter
indonesia depan butuh pimpin cerdas intelektualitas uji paham soal bangsa kalau orgen tunggal butuh tukang joget joget butuh cerdas,Neutral,twitter
memnag kali rakyat semalin besar dukung bapak tak sia2 kali,Positive,twitter
dukung rakyat indonesia mau prabowo jadi presiden janganpilih 02 janganpilihanakjokowi,Negative,twitter
mantap guys cuma masyarakat pilih barengmas b0w0gbran sosmed tuju kerja cara damai kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
mending lu urus merdekain palestine deh bahas food estate,Negative,twitter
jis jam tadi malam jam 10 mulai datang,Neutral,twitter
biar enggak pakai tiket alias gratis banyak enggak mau ted pndukung 01 lebih ikhlas jis sklipun mmbayar mahal beli tiket nyakrn sayang sama abah,Negative,twitter
gemoy dengar tanggap prabowo,Neutral,twitter
brilian ide nih,Positive,twitter
kata bung,Neutral,twitter
orgil joged dukung prabowo gibran tanda alam gila,Negative,twitter
baik rubah konstitusi cara etik baik tabrak atur kpu dmi lolos paslon baik pakai bansos kampanye shame on you,Negative,twitter
bpk sepuh abdi bpk catat harta banyak apa mau cari  sekarang bpk malah dukung orang enggak benar angkat bagai cawapres arti bpk malah tumpuk dosa kala tua,Negative,twitter
polisi terjun 5922 personel kawal kampanye akbar prabowo anies jakarta,Neutral,twitter
memang keren barengmas b0w0gbran visi bangun generasi emas mampu jadi modal demografi pribadi hebat semangat kerja tinggi kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
padahal 2019 ngerasain kayak anies sekarang jadi balik setel awal model kampanye 2019 rakyat prabowo pegang mandat ubah bahkan ngumpulin duit buat,Neutral,twitter
kan bilngani sama budiman syarat dukung bowo bodoh tolol bang,Negative,twitter
kapan lempar perlemen kondisi koalisi hilang 21 suara tambah projo tekan max 4 arti hilang 15 17 suara pilpres koalisi paling mungkin 24 51,Neutral,twitter
satu jawab dukung prabowo memang enggak logis banding suatu enggak sambung,Negative,twitter
kali pilpres pilih prabowo pertama grgr ikut bokap and i dont like pdip sandiaga uno pilih bodoh maybe but i really dont like pdip tahun baru buka mata lihat prabowo kok begini banget moga amin menang kunfayakun allahu akbar ,Negative,twitter
hari tampil lalu jalur langgar etika terus melanjutka sama ,Negative,twitter
menteri menteri investasi kepala badan koordinasi tanam modal bkpm bahlil lahadalia panggil wakil kepala desa sragen jawa tengah temu temu bahlil libat aktif dukung prabowo gibran,Neutral,twitter
waktu mbah hatta tahun 2014 enggak tanggung2 lho 16 lembaga survei menang mbah prabowo fakta kalah kwkwk sila google,Negative,twitter
juang pka prabowo tak sia2 kali beliau bis amemnag bukti janji nya janjinny anyata enggak kayak tim 01 lo,Positive,twitter
kalo prabowo jadi jelas mungkin banyak persekusi mungkin kes diktaktor,Negative,twitter
didik bukan mungkin tunggang kan  manusia segala hawa nafsu serakah enggak pernah baca berita guru besar sandung kasus ,Negative,twitter
masak besar sama prabowo bang babon santoso,Neutral,twitter
makanya juru bicara selalu bawa anies mau jadi sangka kasus benar prabowo semua kolega sandung kasus besar,Negative,twitter
kalau agama ajar baik bodoh bohong depan pimpin,Negative,twitter
demokrat pilpres hilang 4 6 suara parlemen hilang 2 4 suara bila konsolidasi internal kuat demokrat lempar parlemen kapan pilpres hilang 3 6 suara parlemen 3 4 buat,Neutral,twitter
teriak prabowo sama acungin 2 jari seengganya penasaran kan sama capres2 sebut makanya datang laku bego pas kampanye venuenya tengah kosong rakyat balik badan enggak peduli sama lu,Negative,twitter
bukankah p turut tandatangan pecat jenderal culik  apkh benar sby dukung prabowo capres  lholho masak iya jilatri,Neutral,twitter
hina jurnalis nyata prabowo subianto sosok anti kritik bijak selektif cari pimpin jangan fomo makan gimmick yakinpilihganjar ganjarpranowo ganjarmahfud2024,Negative,twitter
ayo serama,Positive,twitter
mau ketawa memang erik ah wkwkwk,Neutral,twitter
20jt cuma dp nilai 56jt terima prabowo ngeri 7 harga pesawat bagai sukses fee memang perlu jelas lidi atas duga info enggak liar nilai terlalu fantastis bukan main main,Negative,twitter
rekayasa lalu lintas kampanye akbar prabowo gibran gbk langsung masyarakat minta hindar ruas jalan,Neutral,twitter
nyapres jokowi apa prabowo sih  ,Neutral,twitter
keren teman cuma rakyat voter barengmas b0w0gbran medsos informasi informasi program cara baik kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
hah benar nih,Neutral,twitter
memang benar luar biasa tim o2 all prabowo gibran indonesia maju,Positive,twitter
kalau bayar bayar begini habis berapa nih tkn jangan malah enggak bayar valzcuxh,Negative,twitter
kerja banteng,Negative,twitter
mending pilih prabowo sih kalau kayak begini,Positive,twitter
kembang pesat unhan bawah naung kemenhan prabowo,Positive,twitter
mungkin iya soal sedikit sambung sih,Neutral,twitter
gbk dulu ambil amplop nasi kotak lanjut tuju utama jis,Negative,twitter
jangan sok tau sok an fitnah orang,Negative,twitter
bilang apa cuman jadi atm buat korlap2 kalau atas 100k bawah 45k,Negative,twitter
pengin kaos bunda,Neutral,twitter
berita viral 5 jangan 2019 jokowi temu prabowo debat capres pertama lima jadwal,Neutral,twitter
ngambilnya pas bubar  biar lihat sepi,Negative,twitter
benar dukung anies dukung prabowo masa lampau,Neutral,twitter
pernah kasih gratis tolak kok sama prabowo malah beli kan aneh,Negative,twitter
culik bukan ajar kristus,Negative,twitter
seneng2in gan akhir kali kaya 5 tahun lalu kalian dukung prabowo 5 tahun depan gigit jari,Negative,twitter
cuma angkat jari teriak prabowo anggap bikin rusuh gus ,Negative,twitter
enggak percaya sih  tetap pilih prabowo gibran,Positive,twitter
lo orang senang prabowo  kalau percaya nanem singkong tumbuh jagung dungu 3periode ,Negative,twitter
kok orang orang koordinasi begini transport inisiatip datang sendiri deh mau lihat prabowo dewa19,Neutral,twitter
agama selalu ajar baik benar kalau halal segala cara buah kuasa apa ajar agama  benci jokowi dukung jokowi lawan buat etika politik,Negative,twitter
mantabnya sis kita2 aktif informasi program barengmas b0w0gbran tuju makmur masyarakat pakai cara positif kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
agama ajar jujur kau sama ajar bohong munafik,Negative,twitter
pilih baik sama prabowo gibran,Positive,twitter
hasil kerja nyata prestasi prabowo sama unhan,Positive,twitter
apa mobil ferrari pajang ,Neutral,twitter
lah lah lah  tetap prabowo gibran unggul,Positive,twitter
sok sok pilih juang prabowo 2014 lu kali baru pilih prabowo sekarang,Neutral,twitter
suatu cerita buruk dengar percaya lama pernah bilang orang baik prabowo subianto,Positive,twitter
mulut lambe cocot bacot maju jalan terus maju mundur muter muter parkir kapan indonesia mau ,Neutral,twitter
keren rakyat cenderung pilih barengmas b0w0gbran penting makmur rakyat pengaruh hidup kita2 kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
mau jadi presiden jokowi apa prabowo ,Neutral,twitter
halal segala cara tersendera miris lihat,Negative,twitter
partai golkar menang prabowo presiden rakyat sejahtera,Positive,twitter
sih ngeri mending dukung prabowo gibran deh hka9rbu,Positive,twitter
kalo prabowo jadi presiden uni eripa rugi besar enggak  kalo prabowo enggak jadi presiden hilir iya kan gugat uni eropa kata ambek enggak bahan mentah jadi siapa dong antek asing ,Neutral,twitter
waduh bagaimana cak imin memang deh baik cuma prabowo gibran,Positive,twitter
orang yakin barengmas b0w0gbran stabilitas negeri naik makmur rakyat jadi pilih orang kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
agama ajar kejujuranmengapa dukung bohong,Negative,twitter
pilih sedikit mudarat nya pilih baik baik pilih mejabat 01,Positive,twitter
lanjutken,Positive,twitter
ngumpul semua ,Neutral,twitter
indonesia lebih maju sinar sama prabowo gibran,Positive,twitter
lucu,Neutral,twitter
waspada bangkit neo orba sayang prabowo pilih,Negative,twitter
tulus  bulus kali,Negative,twitter
tetap dukung prabowo gibran kkbi,Positive,twitter
banyak dukung prabowo gibran cerdas,Positive,twitter
maksud prabowo gibran jadi masing menpora sama ketua pssi ,Neutral,twitter
jelas kita2 cerdas vote barengmas b0w0gbran kerja strategi jawab tantang global kamukita02biruingbk sabtubiru pestarakyat,Positive,twitter
sama prabowo gibran tuju indonesia emas,Positive,twitter
jis real bukan hasil survei,Positive,twitter
l angsung lantik kalau yakin menang biar hemat uang negara enggak usah ikut coblos biar ikut coblos tak tetap nyoblos no 3 tanggal 14 2 2024,Negative,twitter
prabowo dulu bukan prabowo sekarang bro prabowo dulu bersih mai pas jabat jadi capres cawapres kalo sekarang hancur ancuran politik uang nya enggak ngancurin sistem demokrasi indonesia,Negative,twitter
kok dukung prabowo bangga capresnya kaya raya padahal duit oligarki hasil morotin orang orang kecil kaya  bapuk memang otak orang orang nih,Negative,twitter
mungkin bilang caleg nyamar jadi ojol,Neutral,twitter
lah lu bandingin acara dijis jis acara pagi prabowo jam 2,Neutral,twitter
kasih upah ogah,Negative,twitter
bahagia nu struktural bangga gus dur jadi jurkam prabowo utama keluarga gus dur,Negative,twitter
nyata suara merdu enggak kayak sumbang kepedean soulnya memang sih kalau apa tulus hati sen makanya all dukung prabowogibran guemausatuputaran yukdukung birukangbk pilihygpastiaja02,Positive,twitter
bagaimana kerah ,Neutral,twitter
fungsi kemenhan prabowo,Neutral,twitter
prabowo gibran optimis menang satu putar pimpin baik indonesia lebih baik,Positive,twitter
banding sama jis,Neutral,twitter
yaallah pagi,neutral,twitter
betul kita2 cermat vote barengmas b0w0gbran kerja mampu jawab tantang global kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
dukung prabowo pindah anies,neutral,twitter
prabowo pernah gebukin sby waktu didik akmil,negative,twitter
makin yakin menang prabowo gibran satu putar,positive,twitter
satu putar prabowo menang mas hehehe,positive,twitter
wah gus miftah keder tuh isi hapenya prabowo baca entar suruh rayu pondok ratus m,neutral,twitter
iya rakyat asing hadap rezim,negative,twitter
prabowo gibran tetap pilih rakyat baik,positive,twitter
woy nyapres prabowo bukan jokowi,neutral,twitter
yusril yusriltinggal klarifikasikalau benar malah angkat nama prabowo,neutral,twitter
satu angkat lulus bareng waktu prabowo ribut sama sby jadi tinggal kelas 1 tahun wkwkwkq,negative,twitter
trending hari 1 tahun baru imlek 2 kampanye akbar ber1beraniberubah anies muhaimin jis 3 kampanye akbar pestarakyat prabowo gibran gbk,neutral,twitter
top bos rakyat dukung barengmas b0w0gbran pakai medsos informasi informasi kerja cara sejuk kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
lembaga anti korupsi uni eropa usut fee usd 20 juta pesawat bekas connie prabowo perlu klarifikasi,negative,twitter
tetap prabowo enggak punya andil calon sandi lebih jasa ngangkat anis lho cil astaga,negative,twitter
mau tanya apa piagam harga buat  prabowo show bohong ter alay,negative,twitter
8 ribu kali menteri isi rawan semua sama orang bayar ,negative,twitter
drama kampung biar kasihan bowokwokwokwok,negative,twitter
pantas banyak pulang acara joget2 doang enggak isi,negative,twitter
pakdhe memang keren,positive,twitter
wah wah enggak sabar tunggu menang prabowo gibran,positive,twitter
prabowo gibran optimis menang satu putar semua rakyat indonesia sama prabowo mas gibran,positive,twitter
kalau jangan pilih prabowo,negative,twitter
milu damai posnas prabowo gibran ajak dukung kibar merah putih,positive,twitter
dunia ketar tir program hilarisasi prabowo gibran fitnah berita hoakspun diakalin lalu situs msn meta nex rupa situs dunia pasar teknologi digital nyasar bahas prabowo subianto order oligarki kolega negara asing,positive,twitter
kok dukung prabowo enggak apa apa gapapa tetap dukung,positive,twitter
harto turun presiden umur 72th lah mantan menantu pengin jadi presiden umur 73th,neutral,twitter
asu gara gara prabowo tinggal kelas,negative,twitter
gass kan,positive,twitter
cocok lena puji asing sekarang rakyat waras baru sadar kalau daya waspada bangkit neo orba sayang prabowo pilih,negative,twitter
baik doa amin tang pilpres prabowo menang lolos jejak digital hina prabowo simpan,positive,twitter
mantabnya bro orang jalan visi barengmas b0w0gbran mana tuju maju bangsa metode sejuk kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
moga presiden ikut selesai ruwet beli heli,negative,twitter
fee nya tanggung potong 5rb gto ,negative,twitter
komedian komika aktor dukung paslon 01 amp 03 ubah jadi enggak asik pola pikir enggak santuy relaks ngotot tanya pilih orang pilih 02 padahal cermin serut pensil buat kaca,positive,twitter
dark age 5 tahun kdepan presiden nya prabowo wakil nya gibran please benar benee bikin planning hidup,negative,twitter
kapeka sekarang alat bidik lawan politik kuasa beda banget kapeka contoh teman alun makanya kasus alun enggak bakal buka semua diam2 mk minta panjang masa tuju orang titip kapeka sekarang hancur,negative,twitter
jis nyala jangan iri,positive,twitter
jangan bangga 02 se olah olah capres enggak buat indonesia kembang prestasi anies pas jadi gubernur jakarta level nya internasional kalo soal asal bangun bangun semua capres enggak butuh,negative,twitter
tegak hukum mana bukan anggar gaji besarlalu apa jadi tegak hukum negeri,negative,twitter
gilas 1 putar nong dedengkot termehek mehek jatim all prabowo gibran g7rg,positive,twitter
indonesia jadi lebih maju sama prabowo mas gibran all prabowo gibran,positive,twitter
asyghili zholimin bizhzholimin anies vs imin anies vs paloh  anies imin vs lembong marah dibohongin soal nikel  tukang bohong dibohongin,negative,twitter
prabowo gibran pimpin hebat tangguh,positive,twitter
war wor ndasmu sempal capres cawapres cacak etik bayar mana serame dodol,negative,twitter
asiknya bos masyarakat jalan informasi program barengmas b0w0gbran tuju sejahtera bangsa metode keren kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
cebok ted  bau tuh mulut lo  ,negative,twitter
btw kan rugi bangsa eropa justru ikut ikut ,neutral,twitter
link berita dong ,neutral,twitter
mana video ,neutral,twitter
prabowo gibran program kerja nya sangat manfaat,positive,twitter
masuk daftar serius crime unit bagai langgar ham berat sekarang masuk daftar investigasi lembaga korupsi eu rakyat indonesia mau pilih pimpin waduh alam hendak pimpin punya rumus kalah satu putar utk02,negative,twitter
tanggung jawab kau gembul perut buncit fuckhry kau memprofokasi ,negative,twitter
prabowo gibran harap bangsa tuju inodesia emas,positive,twitter
bukan teori praktek lapang  sejarah catat akibat teriak teriak curang nyawa anak bangsa layang bela orang akhir gabung musuh ,negative,twitter
percaya anak muda rahmat,positive,twitter
02 sana lutfy bin yahya kata wakil nu   lutfy belok sejarah nu arah baalwy palsu makam2 leluhur buat makam palsu potensi rusak sejarah nkri buat generasi masadepan buta sejarah bangsa,negative,twitter
simak rekayasa lalu lintas kampanye akbar anies jis prabowo gbk,neutral,twitter
prabowo gibran optimis menang satu putar sama rakyat tuju menang satu kali putar,positive,twitter
lewat ngumpet,negative,twitter
kampanye luar biasa selalu penuh sesak begini trmkash,positive,twitter
semua kalang ikut menang prabowo gibran,positive,twitter
percaya nih barengmas b0w0gbran mampu kelola ekonomi bijak benar pilih tepat oran2 future nusantara kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
pagi auckland nz laksana wajib bagai wni partisipasi milu 2024 pilih indonesia maju,positive,twitter
jujur aku memang enggak suka sama 02 bukan prabowo sih nepobaby ajg bapak semua atur tabrak aku yakin prabowo jadi begini arah timses memang tular lurah ngeri misal prabowo dilengserin terus sih ajg jadi,neutral,twitter
patriotisme rasa apa ,neutral,twitter
angkat tangan pas orba selesai hilang masalah pernah nyulik orang adil nya enggak selesai,negative,twitter
orang muslim hari malam kurang kurang ucap syahadat lima kali waktu selesai wudhuk,neutral,twitter
bawa agama kejar dunia miris sehat selalu pakde we love lu,positive,twitter
pimpin perkasa prabowo selalu beri inspirasi terus juang,positive,twitter
agama ajar baik langgar hukum etika bangsa ,neutral,twitter
manusia kok bukan jegal klarifikasi dulu junjung lu duga korupsi beli pesawat bukti baru lanjut maju nyapres,negative,twitter
all prabowo gibran semua rakyat indonesia sama prabowo gibran,positive,twitter
yakin nih barengmas b0w0gbran sanggup kelola ekonomi baik jadi putus cerdas kita2 future negeri kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
simpel mau bangga prabowo enggak dibanggain jadi bahas jokowi justru confirm jokowi mau 3 periode lewat anak hehe,negative,twitter
hahaha nyata lo orang asing yaapantesan lo takut tindas kan indonesia kalau prabowo jadi presiden mangkanya lo jadi promokator rakyat all prabowo gibran 1 putar,positive,twitter
temu tiga lembaga survei tunjuk elektabilitas prabowo subianto gibran rakabuming raka masing masing atas 51 persen,neutral,twitter
01 02 03 sama mayoritas muslim psi new pdip blm2 apa puja telunjuk jokowi prabowo gibran sempurna sticker happy family keren dunia,positive,twitter
all prabowo gibran optimis menang satu putar bismillah,positive,twitter
iya banget cara barengmas b0w0gbran bangun generasi emas siap anak muda kualitas nkri jadi sejahtera kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
ikut pilpres prabowo disebut2 kok jokowi,neutral,twitter
ri fahri keluar lo,neutral,twitter
prabowo gibran pimpin jenius,positive,twitter
prabowo pilih seluruh masyarakat indonesia,positive,twitter
sakit hati lu memang susah hilang bolonemase bikin gempar gbk lu enggak tau,negative,twitter
cuma halusinasi efek paranoid parah kau derita mr do,negative,twitter
nyulik orangdan libat erti enggak sih  ngejalani perintah cara moral memang nganeh langgar ham bukan dar bunuh orang doang dehumanisasi mentang mentang tangan hidup bukan langgar ham ,negative,twitter
cinta prabowo bodoh pelihara,negative,twitter
memilihmaka orang pilih bangsa sikap bangsa atur 77 tahun negara asia afrika daerah kolonisasi tempat negara 2 maju sda cara murah,neutral,twitter
gelontor sembako prabowo apa  capres lemah begini kau puja2,negative,twitter
siap dukung menang prabowo gibran,positive,twitter
tahun 1998 prabowo aktor reformasi eh 2024 jadi aktor benar benar spesialis per antagonis,negative,twitter
rokok paling enak 2 jari,neutral,twitter
nggedabrus,negative,twitter
prabowo gibran masa depan lebih cemerlang,positive,twitter
prabowo lebih baik dp jokowi  mimpi kalee  prabowo justru antagonis jokowi sdgkn gibran memang anak jokowi jelas gibran bukan jokowi  lebih baik  proses calon nya bawa sial paman seluruh kpu  so pilih sial ,negative,twitter
tetap semangat terus beri dukung prabowo gibran,positive,twitter
fakta pilih cerdas vote barengmas b0w0gbran bukti kerja bijak jawab problem nasional kamukita02biruingbk sabtubiru pestarakyat,positive,twitter
bagaimana kak minat  anjir kayak sales hargadiricuma50k,negative,twitter
kan ku duga awal,Neutral,twitter
jatim gilas all prabowo gibran dedengkot termehek mehek,Positive,twitter
ngevideo masgibran sama prabowonya kapai ngevideoin situasi,Neutral,twitter
menangin 02 enggak masuk media mainstream,Negative,twitter
