full_text,label,source
Suksesnya Konser Salam M3tal membuktikan bahwa Ganjar - Mahfud memiliki visi yang sejalan dengan aspirasi masyarakat . Ganjar Pranowo terbukti lebih baik @Vietamins #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/q9NhpQ7SWc,positive,twitter
@ganjarpranowo Pak ganjar pemimpin terbaik yang selalu peduli dengan sejarah bangsa termasuk para prokamator kita ir bapak soekarno,positive,twitter
Hajatan Cinta Alumni Perguruan Tinggi se-JAWA BARAT untuk GANJAR-MAHFUD ( ITB UNPAD UI IPB UNPAR ITENAS ) Feb.09 2024 @Grand Sahid Jaya Jl.Jend.Sudirman - Jakarta Pusat. https://t.co/qbupC8M7EM,positive,twitter
@ngopibareng_id Pak Ganjar-mahfud Indonesia maju,positive,twitter
@mrs_enci gibran gk gantenggg padahal gantengan ganjar sama imin bjir ,positive,twitter
Lebih baik milih pemimpin santai tapi berwibawa kyk mas ganjar dan pak mahfud Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @shofzai #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/n9ny4QiAsg,positive,twitter
@NasDem @aniesbaswedan @cakimiNOW pasti pilih pak anies dan kalau pak anies ngak lanjut diputaran dua paling pilih pak ganjar https://t.co/NrKf2aEPXt,neutral,twitter
@liputan6dotcom Kalo Anies Baswedan nggak jadi ya udah langsung pilih aja Ganjar Pranowo. Gak perlu ditunda-tunda https://t.co/94aIcxSbQi,neutral,twitter
pak Ganjar mau di dandanin baju apa aja juga tetap ganteng pak @jokowi. ? Apalagi kalo pak @ganjarpranowo pakai baju adat Datuak Rajo Sutan Mudo. Makasih mba @puanmaharani_ri Bu Mega @pdip SDH berikan GAMA yg jujur amanah ganteng enak di liat utk Indonesia. 🇮🇩🇮🇩 https://t.co/n0Wi816Mwr,positive,twitter
@cewkerr secinta itu lu ama ganjar ser ,positive,twitter
Keakraban antara Pak Ganjar-Prof Mahfudmenciptakan keharmonisan yang dirasakan langsung oleh warga Solo. Ganjar Pranowo terbukti lebih baik @seishirobayi #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/6T1HXz6jqd,positive,twitter
Bersama Ganjar-Mahfud kita tak terhentikan. Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @chijeukheikeu #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/JUSge2hciQ,positive,twitter
Ganjar - Mahfud di Konser Salam M3tal menciptakan momen kebersamaan yang akan diingat oleh masyarakat Indonesia . Kesejahteraan berlipat ganda Indonesia Makmur Sentosa @vrgiawn #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/qAJY2VjCa4,positive,twitter
Selain Ganjar yg beberapa kali terlihat sombong dan dianggap sebagai blunder para pasukan ini malah semakin payah di medsos. Atikoh dan Alam dikerahkan demi elektabilitas? No. Justru diketawain warga: atikoh nyicil packing ke istana negara ,negative,twitter
@ganjarpranowo Ayoo semua rakyat indonesia wujudkan cita2 mulia pak ganjar untuk memimpin bangsa ini agar lebih baik dan sejahtera,positive,twitter
@ganjarpranowo @mohmahfudmd Semakin yaki dan gk goyah lagi untuk pilih ganjar mahfud,positive,twitter
Padahal yg paling ganteng pak ganjar,positive,twitter
@NdiTNB @satyarsa_bk @NyaiiBubu Waah. Kasian .. malah ada pak Ganjar lagi gendong bayi lhoo ,neutral,twitter
Dukungan Ahok pada Ganjar Pranowo - Prof Mahfud menambah kepercayaan pada visi dan misi yang mereka usung Bersama Ganjar kita sejahtera @nengokaja29 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/2W1zX9J5i8,positive,twitter
@tempodotco Pilih pak ganjar sudah paling tepat @ganjarpranowo @mohmahfudmd,positive,twitter
gue jg mau kampanye date tapi sama alam ganjar,neutral,twitter
@__AnakKolong @jokowi @ganjarpranowo Saya selalu pilih PDIP dan paslon yg diusung. Tp di 2009 saya hny pilih partainya krn prbw cawapresnya. Saya akan selalu di seberang prbw. Selamanya. Pilih prbw itu mengkhianati kemanusiaan. Ttg samsul jd cawapresnya ganjar? LOL. Gak ada sejarahnya paslon PDIP dr PDIP semua.,negative,twitter
@ganjarpranowo @mohmahfudmd Apresiasi terhadap Pak Ganjar yang mendukung kebebasan berekspresi di kampus menegaskan pentingnya menjaga kemerdekaan ilmu pengetahuan sebagai pondasi kemajuan.,positive,twitter
@kumparan Indonesia akan maju bersama pemimpin cerdas sperti pak Ganjar &amp; Pak Mahfud,positive,twitter
Warga Solo merasa dihargai dan didengarkan oleh Pak Ganjar-Prof Mahfud dalam kampanye akbar yang penuh kehangatan. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @sejalanini #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/tbieooGYYu,positive,twitter
Sering Menginap di Rumah Warga Saat Kampanye Ganjar Merasakan Langsung Persoalan Masyarakat https://t.co/hAjvq3WYSP,positive,twitter
Dukungan rakyat terhadap Ganjar - Mahfud semakin kokoh karena janji mereka untuk menjadikan internet lebih merata dan terjangkau. Ganjar Pranowo terbukti mensejahterakan @aeilmny #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/4KVw69ZbWU,positive,twitter
Keberhasilan Konser Salam M3tal menciptakan gelombang positif yang akan terus membesar hingga Pilpres 14 Februari 2024 . Ganjar Pranowo terbukti mensejahterakan @txtfromholy #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/zRr1u20byD,positive,twitter
Dalam Kons3r Salam M3tal Ganjar Pranowo dan Prof Mahfud memukau 250 ribu P3ndukungnya di GBK Jakarta Kesejahteraan berkali lipat Indonesia Hebat ! @olivyourbae #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/xMHXsQjD9t,positive,twitter
@kumparan Garda terdepan utk slalu dukung Ganjar-Mahfud ,positive,twitter
Ganjar Presiden Rakyat,positive,twitter
@ganjarpranowo Pak ganjar selalu menjunjung tinggi toleransi antar umat beragama,positive,twitter
padahal main visual nya pak ganjar,neutral,twitter
Dengan penuh semangat masyarakat Solo menyatakan bahwa Pak Ganjar-Prof Mahfud adalah pilihan terbaik untuk membawa harapan dan perubahan. Ganjar Pranowo terbukti mensejahterakan @sereinwishes #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/KKRZN27jQv,positive,twitter
@ganjarpranowo Pilpres semakin dekat pilihan terbaik saya pak ganjar semoga menang satu putaran AmiinAllahummaAmiin,positive,twitter
All in Ganjar Mahfud sampai ke luar negeri ... Merinding Kampanye 02 #KumpulAkbarJIS01 Emaknya Cak Lontong Jam 3 Sirekap Boris Cakep Tidur Waduh Tamara Jawa Barat Dante Ahok Abah https://t.co/OfCvoawQhH,neutral,twitter
@ganjarpranowo Keterlibatan Pak Ganjar dalam kunjungan ke Katedral Bogor menunjukkan sikap inklusif dan toleran terhadap perbedaan agama menciptakan suasana saling penghargaan antara pemerintah dan tokoh agama.,positive,twitter
Solo menjadi panggung yang mengagumkan bagi kedekatan Ganjar Pranowo &amp; Prof Mahfud dengan Rakyat melalui Kampany3 mereka. Gandakan Kesejahteraan Raih Kemakmuran Berkelanjutan @ayskyubb #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/reWuLyb24Z,positive,twitter
Ganjar Pranowo&amp;Prof Mahfud adalah magnet untuk menyatukan seluruh elemen bangsa . Tiga Kali Lebih Sejahtera Untuk Indonesia Hebat! @jhourlytime #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/sl0bEGgPsY,positive,twitter
Kebersamaan 250 ribu P3ndukung menciptakan atmosfer yang penuh kehangatan Bersama Ganjar kita sejahtera @nknnao #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/AG0gQXFGpy,positive,twitter
@memefess Itu yg sama pak anies alam ganjar?,neutral,twitter
Solo kini bersemangat menyambut kehadiran Ganjar-Mahfud. Ganjar Pranowo terbukti mensejahterakan @kucinggendutre1 #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/o91YKnPlHg,positive,twitter
@narkosun Kenapa para penyusup yg masuk acara pak Ganjar gak di tonjok mukanya ? soalnya bikin onar siih pendukung nya 02 gemes liatnya pingin jitak jidat e ,negative,twitter
@seleb_berita Ganjar didebat Capres paling membela HAM.kejadia pelanggaran HAM depan mata?..@Fahrihamzah,neutral,twitter
Ganjar Pranowo - Prof Mahfud sebuah tandem yang menginspirasi berhasil mempererat ikatan cinta dan harapan seluruh rakyat Ganjar Pranowo terbukti mensejahterakan @neuranlogy #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/wZHc2ybhsR,positive,twitter
@KompasTV Orang jujur gak masuk penjara dong mas Ganjar.,neutral,twitter
@HmfaqihA @AdianNapitupul1 Andai gw warga kab bogor dapil bung Adian gw akan sukarela jd relawan yg mengkampanyekan ADIAN dulu jaman jokowi 2014 &amp; 2019 gw gabung di POSPERA tp sekarang berjuang door to door kampanye ganjar mahfud,positive,twitter
Ganjar Pranowo&amp;Prof Mahfud adalah kombinasi yang sempurna antara pengalaman dan inovasi . Ganjar Pranowo terbukti mensejahterakan @holymolymina #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/Ba66zyfwmR,positive,twitter
@ganjarpranowo Pak ganjar selalu mengutamakan nilai-nilai kemanusiaan makin kagum dengan bapak,positive,twitter
Ganjar-Mahfud ngajak kita semua buat bergandengan berdampingan solid ke TPS Seru banget. Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @l_donghyuckiie #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/ZH9uhD6Ih7,positive,twitter
Dengan penuh semangat Ganjar Pranowo - Prof Mahfud berhasil menciptakan kekuatan politik yang menggerakkan rakyat Ganjar Pranowo karena kamu berhak mendapatkan yang terbaik @NjlaoO #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/GrsKuVakOw,positive,twitter
LOE PERCAYA SAMA WANITA BINAL @Dennysiregar7 ? TERNYATA OTAKMU JG SUDAH TERJANGKIT VIRUS PORNO GANJAR JUNJUNGANMU TDK MAMPU MEMBEDAKAN KENYATAAN DGN KHAYALAN. DASAR BUSER UNFAEDAH https://t.co/oLFiPmaX0D,negative,twitter
@Monet9581788639 Jangan gentar...ada Ganjar...jangan takut ada Mahfud ️ Ganjar Mahfud Hebat #Coblos3 https://t.co/thVW2w5VOw,positive,twitter
Ganjar-Mahfud bukan cuma jadi calon tapi juga jadi panutan dalam berd3mokrasi Ganjar Pranowo terbukti mensejahterakan @shasassyzz #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/eTYmFS7SfM,positive,twitter
@perssepssi_ Nanti ketemunya Setelah pak Ganjar dilantik Jadi Presiden ️,neutral,twitter
@ch_chotimah2 @ganjarpranowo @mohmahfudmd Dukung terus pak ganjar-mahfud untuk Indonesia yang lebih baik,positive,twitter
@ch_chotimah2 @ganjarpranowo @mohmahfudmd Pak Ganjar dan Pak Mahfud memang orang baik dan cocok jadi pemimpin,positive,twitter
@narkosun Tetap Ganjar-mahfud ,positive,twitter
Semangat Generasi Muda Yuk gabung dalam gelombang positif Ganjar-Mahfud bersama kita bersatu menuju masa depan cemerlang. Tiga Kali Lebih Sejahtera Indonesia Jaya! @latifasalmaa #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/oa6DYStba5,positive,twitter
Padahal ganjar paling ganteng bu di bursa pemilihan kali ini,positive,twitter
@IDNTimes Rame buaangett yaa yang dukung Ganjar Mahfud ,positive,twitter
